type;gateway_eui;node_eui;snr;rssi;len;cr;datarate;time;data;timestamp;sf;bw;config;sf_category;time_minutes;time_diff_seconds;time_diff_seconds_within_config;temperature
24;0000B827EB24A52C;20;5;-82;20;5;SF7BW125;2025-07-04 18:45:11;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 26.43}";2025-07-04 18:45:11;7;125;7_BW125_20B;MIN-SF7;5.516666666666667;15.0;15.0;26.43
24;0000B827EB24A52C;20;5;-83;20;5;SF7BW125;2025-07-04 18:45:26;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 28.54}";2025-07-04 18:45:26;7;125;7_BW125_20B;MIN-SF7;5.766666666666667;15.0;15.0;28.54
24;0000B827EB24A52C;20;5;-84;20;5;SF7BW125;2025-07-04 18:45:42;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 26.11}";2025-07-04 18:45:42;7;125;7_BW125_20B;MIN-SF7;6.033333333333333;16.0;16.0;26.11
24;0000B827EB24A52C;20;5;-82;20;5;SF7BW125;2025-07-04 18:45:57;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 26.12}";2025-07-04 18:45:57;7;125;7_BW125_20B;MIN-SF7;6.283333333333333;15.0;15.0;26.12
24;0000B827EB24A52C;20;5;-84;20;5;SF7BW125;2025-07-04 18:46:12;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 20.89}";2025-07-04 18:46:12;7;125;7_BW125_20B;MIN-SF7;6.533333333333333;15.0;15.0;20.89
24;0000B827EB24A52C;20;6;-81;20;5;SF7BW125;2025-07-04 18:46:28;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 24.45}";2025-07-04 18:46:28;7;125;7_BW125_20B;MIN-SF7;6.8;16.0;16.0;24.45
24;0000B827EB24A52C;20;5;-85;20;5;SF7BW125;2025-07-04 18:46:43;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 25.34}";2025-07-04 18:46:43;7;125;7_BW125_20B;MIN-SF7;7.05;15.0;15.0;25.34
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 18:46:58;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 20.63}";2025-07-04 18:46:58;7;125;7_BW125_20B;MIN-SF7;7.3;15.0;15.0;20.63
24;0000B827EB24A52C;20;6;-83;20;5;SF7BW125;2025-07-04 18:47:14;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 21.39}";2025-07-04 18:47:14;7;125;7_BW125_20B;MIN-SF7;7.566666666666666;16.0;16.0;21.39
24;0000B827EB24A52C;20;3;-93;20;5;SF7BW125;2025-07-04 18:47:29;"{""RSSI"": -93, ""SNR"": 3, ""TC"": 22.18}";2025-07-04 18:47:29;7;125;7_BW125_20B;MIN-SF7;7.816666666666666;15.0;15.0;22.18
24;0000B827EB24A52C;20;5;-82;20;5;SF7BW125;2025-07-04 18:47:45;"{""RSSI"": -82, ""SNR"": 5, ""TC"": 21.97}";2025-07-04 18:47:45;7;125;7_BW125_20B;MIN-SF7;8.083333333333334;16.0;16.0;21.97
24;0000B827EB24A52C;20;6;-83;20;5;SF7BW125;2025-07-04 18:48:00;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 24.87}";2025-07-04 18:48:00;7;125;7_BW125_20B;MIN-SF7;8.333333333333334;15.0;15.0;24.87
24;0000B827EB24A52C;20;6;-81;20;5;SF7BW125;2025-07-04 18:48:15;"{""RSSI"": -81, ""SNR"": 6, ""TC"": 28.87}";2025-07-04 18:48:15;7;125;7_BW125_20B;MIN-SF7;8.583333333333334;15.0;15.0;28.87
24;0000B827EB24A52C;20;5;-84;20;5;SF7BW125;2025-07-04 18:48:31;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 24.81}";2025-07-04 18:48:31;7;125;7_BW125_20B;MIN-SF7;8.85;16.0;16.0;24.81
24;0000B827EB24A52C;20;5;-87;20;5;SF7BW125;2025-07-04 18:48:46;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 27.34}";2025-07-04 18:48:46;7;125;7_BW125_20B;MIN-SF7;9.1;15.0;15.0;27.34
24;0000B827EB24A52C;20;6;-84;20;5;SF7BW125;2025-07-04 18:49:01;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 20.45}";2025-07-04 18:49:01;7;125;7_BW125_20B;MIN-SF7;9.35;15.0;15.0;20.45
24;0000B827EB24A52C;20;6;-86;20;5;SF7BW125;2025-07-04 18:49:17;"{""RSSI"": -86, ""SNR"": 6, ""TC"": 24.2}";2025-07-04 18:49:17;7;125;7_BW125_20B;MIN-SF7;9.616666666666667;16.0;16.0;24.2
24;0000B827EB24A52C;20;4;-89;20;5;SF7BW125;2025-07-04 18:49:32;"{""RSSI"": -89, ""SNR"": 4, ""TC"": 28.75}";2025-07-04 18:49:32;7;125;7_BW125_20B;MIN-SF7;9.866666666666667;15.0;15.0;28.75
24;0000B827EB24A52C;20;4;-89;20;5;SF7BW125;2025-07-04 18:49:47;"{""RSSI"": -89, ""SNR"": 4, ""TC"": 27.42}";2025-07-04 18:49:47;7;125;7_BW125_20B;MIN-SF7;10.116666666666667;15.0;15.0;27.42
24;0000B827EB24A52C;20;5;-86;20;5;SF7BW125;2025-07-04 18:50:03;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 25.37}";2025-07-04 18:50:03;7;125;7_BW125_20B;MIN-SF7;10.383333333333333;16.0;16.0;25.37
24;0000B827EB24A52C;20;5;-86;20;5;SF7BW125;2025-07-04 18:50:18;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 28.14}";2025-07-04 18:50:18;7;125;7_BW125_20B;MIN-SF7;10.633333333333333;15.0;15.0;28.14
24;0000B827EB24A52C;20;5;-87;20;5;SF7BW125;2025-07-04 18:50:33;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 26.77}";2025-07-04 18:50:33;7;125;7_BW125_20B;MIN-SF7;10.883333333333333;15.0;15.0;26.77
24;0000B827EB24A52C;20;5;-87;20;5;SF7BW125;2025-07-04 18:50:49;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 22.67}";2025-07-04 18:50:49;7;125;7_BW125_20B;MIN-SF7;11.15;16.0;16.0;22.67
24;0000B827EB24A52C;20;5;-87;20;5;SF7BW125;2025-07-04 18:51:04;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 27.79}";2025-07-04 18:51:04;7;125;7_BW125_20B;MIN-SF7;11.4;15.0;15.0;27.79
24;0000B827EB24A52C;20;5;-87;20;5;SF7BW125;2025-07-04 18:51:20;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 21.95}";2025-07-04 18:51:20;7;125;7_BW125_20B;MIN-SF7;11.666666666666666;16.0;16.0;21.95
24;0000B827EB24A52C;20;5;-88;20;5;SF7BW125;2025-07-04 18:51:35;"{""RSSI"": -88, ""SNR"": 5, ""TC"": 23.8}";2025-07-04 18:51:35;7;125;7_BW125_20B;MIN-SF7;11.916666666666666;15.0;15.0;23.8
24;0000B827EB24A52C;20;5;-87;20;5;SF7BW125;2025-07-04 18:51:50;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 26.71}";2025-07-04 18:51:50;7;125;7_BW125_20B;MIN-SF7;12.166666666666666;15.0;15.0;26.71
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 18:52:06;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 27.37}";2025-07-04 18:52:06;7;125;7_BW125_20B;MIN-SF7;12.433333333333334;16.0;16.0;27.37
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 18:52:21;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 28.2}";2025-07-04 18:52:21;7;125;7_BW125_20B;MIN-SF7;12.683333333333334;15.0;15.0;28.2
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 18:52:36;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 20.86}";2025-07-04 18:52:36;7;125;7_BW125_20B;MIN-SF7;12.933333333333334;15.0;15.0;20.86
24;0000B827EB24A52C;20;5;-86;20;5;SF7BW125;2025-07-04 18:52:52;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 24.04}";2025-07-04 18:52:52;7;125;7_BW125_20B;MIN-SF7;13.2;16.0;16.0;24.04
24;0000B827EB24A52C;20;6;-86;20;5;SF7BW125;2025-07-04 18:53:07;"{""RSSI"": -86, ""SNR"": 6, ""TC"": 26.95}";2025-07-04 18:53:07;7;125;7_BW125_20B;MIN-SF7;13.45;15.0;15.0;26.95
24;0000B827EB24A52C;20;6;-86;20;5;SF7BW125;2025-07-04 18:53:22;"{""RSSI"": -86, ""SNR"": 6, ""TC"": 26.95}";2025-07-04 18:53:22;7;125;7_BW125_20B;MIN-SF7;13.7;15.0;15.0;26.95
24;0000B827EB24A52C;20;4;-90;20;5;SF7BW125;2025-07-04 18:53:38;"{""RSSI"": -90, ""SNR"": 4, ""TC"": 28.82}";2025-07-04 18:53:38;7;125;7_BW125_20B;MIN-SF7;13.966666666666667;16.0;16.0;28.82
24;0000B827EB24A52C;20;5;-85;20;5;SF7BW125;2025-07-04 18:53:53;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 27.27}";2025-07-04 18:53:53;7;125;7_BW125_20B;MIN-SF7;14.216666666666667;15.0;15.0;27.27
24;0000B827EB24A52C;20;4;-89;20;5;SF7BW125;2025-07-04 18:54:08;"{""RSSI"": -89, ""SNR"": 4, ""TC"": 26.98}";2025-07-04 18:54:08;7;125;7_BW125_20B;MIN-SF7;14.466666666666667;15.0;15.0;26.98
24;0000B827EB24A52C;20;5;-89;20;5;SF7BW125;2025-07-04 18:54:24;"{""RSSI"": -89, ""SNR"": 5, ""TC"": 22.51}";2025-07-04 18:54:24;7;125;7_BW125_20B;MIN-SF7;14.733333333333333;16.0;16.0;22.51
24;0000B827EB24A52C;20;0;-97;20;5;SF7BW125;2025-07-04 18:54:39;"{""RSSI"": -97, ""SNR"": 0, ""TC"": 24.05}";2025-07-04 18:54:39;7;125;7_BW125_20B;MIN-SF7;14.983333333333333;15.0;15.0;24.05
24;0000B827EB24A52C;20;4;-89;20;5;SF7BW125;2025-07-04 18:54:55;"{""RSSI"": -89, ""SNR"": 4, ""TC"": 20.95}";2025-07-04 18:54:55;7;125;7_BW125_20B;MIN-SF7;15.25;16.0;16.0;20.95
24;0000B827EB24A52C;20;5;-86;20;5;SF7BW125;2025-07-04 18:55:10;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 25.61}";2025-07-04 18:55:10;7;125;7_BW125_20B;MIN-SF7;15.5;15.0;15.0;25.61
24;0000B827EB24A52C;20;5;-84;20;5;SF7BW125;2025-07-04 18:55:25;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 28.25}";2025-07-04 18:55:25;7;125;7_BW125_20B;MIN-SF7;15.75;15.0;15.0;28.25
24;0000B827EB24A52C;20;5;-86;20;5;SF7BW125;2025-07-04 18:55:41;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 25.79}";2025-07-04 18:55:41;7;125;7_BW125_20B;MIN-SF7;16.016666666666666;16.0;16.0;25.79
24;0000B827EB24A52C;20;5;-83;20;5;SF7BW125;2025-07-04 18:55:56;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 25.23}";2025-07-04 18:55:56;7;125;7_BW125_20B;MIN-SF7;16.266666666666666;15.0;15.0;25.23
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 18:56:11;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 24.21}";2025-07-04 18:56:11;7;125;7_BW125_20B;MIN-SF7;16.516666666666666;15.0;15.0;24.21
24;0000B827EB24A52C;20;5;-86;20;5;SF7BW125;2025-07-04 18:56:27;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 25.72}";2025-07-04 18:56:27;7;125;7_BW125_20B;MIN-SF7;16.783333333333335;16.0;16.0;25.72
24;0000B827EB24A52C;20;6;-86;20;5;SF7BW125;2025-07-04 18:56:42;"{""RSSI"": -86, ""SNR"": 6, ""TC"": 21.03}";2025-07-04 18:56:42;7;125;7_BW125_20B;MIN-SF7;17.033333333333335;15.0;15.0;21.03
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 18:56:57;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 23.34}";2025-07-04 18:56:57;7;125;7_BW125_20B;MIN-SF7;17.283333333333335;15.0;15.0;23.34
24;0000B827EB24A52C;20;5;-84;20;5;SF7BW125;2025-07-04 18:57:13;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 21.56}";2025-07-04 18:57:13;7;125;7_BW125_20B;MIN-SF7;17.55;16.0;16.0;21.56
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 18:57:28;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 28.4}";2025-07-04 18:57:28;7;125;7_BW125_20B;MIN-SF7;17.8;15.0;15.0;28.4
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 18:57:43;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 28.29}";2025-07-04 18:57:43;7;125;7_BW125_20B;MIN-SF7;18.05;15.0;15.0;28.29
24;0000B827EB24A52C;20;5;-86;20;5;SF7BW125;2025-07-04 18:57:59;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 25.86}";2025-07-04 18:57:59;7;125;7_BW125_20B;MIN-SF7;18.316666666666666;16.0;16.0;25.86
24;0000B827EB24A52C;20;5;-84;20;5;SF7BW125;2025-07-04 18:58:14;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 22.94}";2025-07-04 18:58:14;7;125;7_BW125_20B;MIN-SF7;18.566666666666666;15.0;15.0;22.94
24;0000B827EB24A52C;20;5;-86;20;5;SF7BW125;2025-07-04 18:58:30;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 22.29}";2025-07-04 18:58:30;7;125;7_BW125_20B;MIN-SF7;18.833333333333332;16.0;16.0;22.29
24;0000B827EB24A52C;20;5;-84;20;5;SF7BW125;2025-07-04 18:58:45;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 22.54}";2025-07-04 18:58:45;7;125;7_BW125_20B;MIN-SF7;19.083333333333332;15.0;15.0;22.54
24;0000B827EB24A52C;20;5;-85;20;5;SF7BW125;2025-07-04 18:59:00;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 25.19}";2025-07-04 18:59:00;7;125;7_BW125_20B;MIN-SF7;19.333333333333332;15.0;15.0;25.19
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 18:59:16;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 22.82}";2025-07-04 18:59:16;7;125;7_BW125_20B;MIN-SF7;19.6;16.0;16.0;22.82
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 18:59:31;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 21.12}";2025-07-04 18:59:31;7;125;7_BW125_20B;MIN-SF7;19.85;15.0;15.0;21.12
24;0000B827EB24A52C;20;6;-83;20;5;SF7BW125;2025-07-04 18:59:46;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 23.38}";2025-07-04 18:59:46;7;125;7_BW125_20B;MIN-SF7;20.1;15.0;15.0;23.38
24;0000B827EB24A52C;20;5;-84;20;5;SF7BW125;2025-07-04 19:00:02;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 23.68}";2025-07-04 19:00:02;7;125;7_BW125_20B;MIN-SF7;20.366666666666667;16.0;16.0;23.68
24;0000B827EB24A52C;20;5;-83;20;5;SF7BW125;2025-07-04 19:00:17;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 25.29}";2025-07-04 19:00:17;7;125;7_BW125_20B;MIN-SF7;20.616666666666667;15.0;15.0;25.29
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 19:00:32;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 28.04}";2025-07-04 19:00:32;7;125;7_BW125_20B;MIN-SF7;20.866666666666667;15.0;15.0;28.04
24;0000B827EB24A52C;20;5;-85;20;5;SF7BW125;2025-07-04 19:00:48;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 26.39}";2025-07-04 19:00:48;7;125;7_BW125_20B;MIN-SF7;21.133333333333333;16.0;16.0;26.39
24;0000B827EB24A52C;20;6;-86;20;5;SF7BW125;2025-07-04 19:01:03;"{""RSSI"": -86, ""SNR"": 6, ""TC"": 22.96}";2025-07-04 19:01:03;7;125;7_BW125_20B;MIN-SF7;21.383333333333333;15.0;15.0;22.96
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 19:01:18;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 27.68}";2025-07-04 19:01:18;7;125;7_BW125_20B;MIN-SF7;21.633333333333333;15.0;15.0;27.68
24;0000B827EB24A52C;20;4;-89;20;5;SF7BW125;2025-07-04 19:01:34;"{""RSSI"": -89, ""SNR"": 4, ""TC"": 24.0}";2025-07-04 19:01:34;7;125;7_BW125_20B;MIN-SF7;21.9;16.0;16.0;24.0
24;0000B827EB24A52C;20;5;-85;20;5;SF7BW125;2025-07-04 19:01:49;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 26.46}";2025-07-04 19:01:49;7;125;7_BW125_20B;MIN-SF7;22.15;15.0;15.0;26.46
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 19:02:05;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 24.87}";2025-07-04 19:02:05;7;125;7_BW125_20B;MIN-SF7;22.416666666666668;16.0;16.0;24.87
24;0000B827EB24A52C;20;5;-87;20;5;SF7BW125;2025-07-04 19:02:20;"{""RSSI"": -87, ""SNR"": 5, ""TC"": 25.2}";2025-07-04 19:02:20;7;125;7_BW125_20B;MIN-SF7;22.666666666666668;15.0;15.0;25.2
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 19:02:35;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 26.71}";2025-07-04 19:02:35;7;125;7_BW125_20B;MIN-SF7;22.916666666666668;15.0;15.0;26.71
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 19:02:51;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 26.29}";2025-07-04 19:02:51;7;125;7_BW125_20B;MIN-SF7;23.183333333333334;16.0;16.0;26.29
24;0000B827EB24A52C;20;6;-84;20;5;SF7BW125;2025-07-04 19:03:06;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 26.69}";2025-07-04 19:03:06;7;125;7_BW125_20B;MIN-SF7;23.433333333333334;15.0;15.0;26.69
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 19:03:21;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 27.29}";2025-07-04 19:03:21;7;125;7_BW125_20B;MIN-SF7;23.683333333333334;15.0;15.0;27.29
24;0000B827EB24A52C;20;5;-84;20;5;SF7BW125;2025-07-04 19:03:37;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 24.31}";2025-07-04 19:03:37;7;125;7_BW125_20B;MIN-SF7;23.95;16.0;16.0;24.31
24;0000B827EB24A52C;20;5;-85;20;5;SF7BW125;2025-07-04 19:03:52;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 28.06}";2025-07-04 19:03:52;7;125;7_BW125_20B;MIN-SF7;24.2;15.0;15.0;28.06
24;0000B827EB24A52C;20;5;-83;20;5;SF7BW125;2025-07-04 19:04:07;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 21.62}";2025-07-04 19:04:07;7;125;7_BW125_20B;MIN-SF7;24.45;15.0;15.0;21.62
24;0000B827EB24A52C;20;5;-83;20;5;SF7BW125;2025-07-04 19:04:23;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 25.09}";2025-07-04 19:04:23;7;125;7_BW125_20B;MIN-SF7;24.716666666666665;16.0;16.0;25.09
24;0000B827EB24A52C;20;5;-86;20;5;SF7BW125;2025-07-04 19:04:38;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 24.47}";2025-07-04 19:04:38;7;125;7_BW125_20B;MIN-SF7;24.966666666666665;15.0;15.0;24.47
24;0000B827EB24A52C;20;5;-84;20;5;SF7BW125;2025-07-04 19:04:55;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 25.07}";2025-07-04 19:04:55;7;125;7_BW125_20B;MIN-SF7;25.25;17.0;17.0;25.07
24;0000B827EB24A52C;20;5;-85;20;5;SF7BW125;2025-07-04 19:05:11;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 23.67}";2025-07-04 19:05:11;7;125;7_BW125_20B;MIN-SF7;25.516666666666666;16.0;16.0;23.67
24;0000B827EB24A52C;20;5;-85;20;5;SF7BW125;2025-07-04 19:05:26;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 27.13}";2025-07-04 19:05:26;7;125;7_BW125_20B;MIN-SF7;25.766666666666666;15.0;15.0;27.13
24;0000B827EB24A52C;20;5;-86;20;5;SF7BW125;2025-07-04 19:05:41;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 25.35}";2025-07-04 19:05:41;7;125;7_BW125_20B;MIN-SF7;26.016666666666666;15.0;15.0;25.35
24;0000B827EB24A52C;20;6;-84;20;5;SF7BW125;2025-07-04 19:05:57;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 23.62}";2025-07-04 19:05:57;7;125;7_BW125_20B;MIN-SF7;26.283333333333335;16.0;16.0;23.62
24;0000B827EB24A52C;20;6;-86;20;5;SF7BW125;2025-07-04 19:06:12;"{""RSSI"": -86, ""SNR"": 6, ""TC"": 28.57}";2025-07-04 19:06:12;7;125;7_BW125_20B;MIN-SF7;26.533333333333335;15.0;15.0;28.57
24;0000B827EB24A52C;20;5;-85;20;5;SF7BW125;2025-07-04 19:06:27;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 25.59}";2025-07-04 19:06:27;7;125;7_BW125_20B;MIN-SF7;26.783333333333335;15.0;15.0;25.59
24;0000B827EB24A52C;20;5;-83;20;5;SF7BW125;2025-07-04 19:06:43;"{""RSSI"": -83, ""SNR"": 5, ""TC"": 23.22}";2025-07-04 19:06:43;7;125;7_BW125_20B;MIN-SF7;27.05;16.0;16.0;23.22
24;0000B827EB24A52C;20;6;-84;20;5;SF7BW125;2025-07-04 19:06:58;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 23.44}";2025-07-04 19:06:58;7;125;7_BW125_20B;MIN-SF7;27.3;15.0;15.0;23.44
24;0000B827EB24A52C;20;5;-84;20;5;SF7BW125;2025-07-04 19:07:14;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 26.37}";2025-07-04 19:07:14;7;125;7_BW125_20B;MIN-SF7;27.566666666666666;16.0;16.0;26.37
24;0000B827EB24A52C;20;5;-84;20;5;SF7BW125;2025-07-04 19:07:29;"{""RSSI"": -84, ""SNR"": 5, ""TC"": 24.42}";2025-07-04 19:07:29;7;125;7_BW125_20B;MIN-SF7;27.816666666666666;15.0;15.0;24.42
24;0000B827EB24A52C;20;6;-86;20;5;SF7BW125;2025-07-04 19:07:46;"{""RSSI"": -86, ""SNR"": 6, ""TC"": 22.77}";2025-07-04 19:07:46;7;125;7_BW125_20B;MIN-SF7;28.1;17.0;17.0;22.77
24;0000B827EB24A52C;20;6;-86;20;5;SF7BW125;2025-07-04 19:08:01;"{""RSSI"": -86, ""SNR"": 6, ""TC"": 23.81}";2025-07-04 19:08:01;7;125;7_BW125_20B;MIN-SF7;28.35;15.0;15.0;23.81
24;0000B827EB24A52C;20;5;-86;20;5;SF7BW125;2025-07-04 19:08:17;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 22.75}";2025-07-04 19:08:17;7;125;7_BW125_20B;MIN-SF7;28.616666666666667;16.0;16.0;22.75
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 19:08:32;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 24.1}";2025-07-04 19:08:32;7;125;7_BW125_20B;MIN-SF7;28.866666666666667;15.0;15.0;24.1
24;0000B827EB24A52C;20;5;-86;20;5;SF7BW125;2025-07-04 19:08:48;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 23.7}";2025-07-04 19:08:48;7;125;7_BW125_20B;MIN-SF7;29.133333333333333;16.0;16.0;23.7
24;0000B827EB24A52C;20;6;-86;20;5;SF7BW125;2025-07-04 19:09:03;"{""RSSI"": -86, ""SNR"": 6, ""TC"": 26.53}";2025-07-04 19:09:03;7;125;7_BW125_20B;MIN-SF7;29.383333333333333;15.0;15.0;26.53
24;0000B827EB24A52C;20;5;-85;20;5;SF7BW125;2025-07-04 19:09:18;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 20.28}";2025-07-04 19:09:18;7;125;7_BW125_20B;MIN-SF7;29.633333333333333;15.0;15.0;20.28
24;0000B827EB24A52C;20;6;-84;20;5;SF7BW125;2025-07-04 19:09:34;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 26.72}";2025-07-04 19:09:34;7;125;7_BW125_20B;MIN-SF7;29.9;16.0;16.0;26.72
24;0000B827EB24A52C;20;5;-86;20;5;SF7BW125;2025-07-04 19:09:49;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 28.7}";2025-07-04 19:09:49;7;125;7_BW125_20B;MIN-SF7;30.15;15.0;15.0;28.7
24;0000B827EB24A52C;20;6;-84;20;5;SF7BW125;2025-07-04 19:10:04;"{""RSSI"": -84, ""SNR"": 6, ""TC"": 20.04}";2025-07-04 19:10:04;7;125;7_BW125_20B;MIN-SF7;30.4;15.0;15.0;20.04
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 19:10:20;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 20.2}";2025-07-04 19:10:20;7;125;7_BW125_20B;MIN-SF7;30.666666666666668;16.0;16.0;20.2
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 19:10:35;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 23.34}";2025-07-04 19:10:35;7;125;7_BW125_20B;MIN-SF7;30.916666666666668;15.0;15.0;23.34
24;0000B827EB24A52C;20;6;-86;20;5;SF7BW125;2025-07-04 19:10:50;"{""RSSI"": -86, ""SNR"": 6, ""TC"": 21.28}";2025-07-04 19:10:50;7;125;7_BW125_20B;MIN-SF7;31.166666666666668;15.0;15.0;21.28
24;0000B827EB24A52C;20;5;-86;20;5;SF7BW125;2025-07-04 19:11:06;"{""RSSI"": -86, ""SNR"": 5, ""TC"": 23.85}";2025-07-04 19:11:06;7;125;7_BW125_20B;MIN-SF7;31.433333333333334;16.0;16.0;23.85
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 19:11:21;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 23.57}";2025-07-04 19:11:21;7;125;7_BW125_20B;MIN-SF7;31.683333333333334;15.0;15.0;23.57
24;0000B827EB24A52C;20;6;-83;20;5;SF7BW125;2025-07-04 19:11:37;"{""RSSI"": -83, ""SNR"": 6, ""TC"": 26.22}";2025-07-04 19:11:37;7;125;7_BW125_20B;MIN-SF7;31.95;16.0;16.0;26.22
24;0000B827EB24A52C;20;6;-85;20;5;SF7BW125;2025-07-04 19:11:52;"{""RSSI"": -85, ""SNR"": 6, ""TC"": 20.71}";2025-07-04 19:11:52;7;125;7_BW125_20B;MIN-SF7;32.2;15.0;15.0;20.71
24;0000B827EB24A52C;20;5;-85;20;5;SF7BW125;2025-07-04 19:12:07;"{""RSSI"": -85, ""SNR"": 5, ""TC"": 23.35}";2025-07-04 19:12:07;7;125;7_BW125_20B;MIN-SF7;32.45;15.0;15.0;23.35
